"ID","ID2","color","z","fixed.acidity","volatile.acidity","citric.acid","residual.sugar","chlorides","free.sulfur.dioxide","total.sulfur.dioxide","density","pH","sulphates","alcohol","quality","quality2","quality3"
3287,3286,"white",1,6.8,0.23,0.31,2.8,0.047,40,122,0.99126,3.06,0.64,10.9,"7","1","2"
3288,3287,"white",1,6.8,0.21,0.31,2.9,0.046,40,121,0.9913,3.07,0.65,10.9,"7","1","2"
3289,3288,"white",1,6.6,0.2,0.14,4.4,0.184,35,168,0.99396,2.93,0.45,9.4,"6","1","2"
3294,3293,"white",1,6.8,0.17,0.35,1.8,0.04,29,84,0.98961,2.91,0.57,12,"7","1","2"
3295,3294,"white",1,7.3,0.25,0.28,1.5,0.043,19,113,0.99338,3.38,0.56,10.1,"6","1","2"
3299,3298,"white",1,6.3,0.24,0.35,2.3,0.039,43,109,0.99056,3.34,0.44,11.8,"6","1","2"
3300,3299,"white",1,6.8,0.32,0.32,8.7,0.029,31,105,0.99146,3,0.34,12.3,"7","1","2"
3303,3302,"white",1,6.6,0.24,0.28,6.7,0.032,26,91,0.99172,3.13,0.32,12.3,"6","1","2"
3304,3303,"white",1,6.3,0.22,0.34,5,0.032,36,93,0.99012,3.27,0.36,13.5,"7","1","2"
3305,3304,"white",1,6,0.32,0.3,1.9,0.033,41,142,0.98912,3.29,0.42,12.8,"7","1","2"
3306,3305,"white",1,6.3,0.19,0.29,2,0.022,33,96,0.98902,3.04,0.54,12.8,"7","1","2"
3307,3306,"white",1,6,0.32,0.3,1.9,0.033,41,142,0.98912,3.29,0.42,12.8,"7","1","2"
3309,3308,"white",1,6.4,0.35,0.28,12.6,0.039,19,124,0.99539,3.2,0.43,10.6,"6","1","2"
3310,3309,"white",1,6.7,0.46,0.27,5.2,0.039,35,96,0.99129,3.16,0.44,12.4,"7","1","2"
3311,3310,"white",1,6.3,0.3,0.29,2.1,0.048,33,142,0.98956,3.22,0.46,12.9,"7","1","2"
3312,3311,"white",1,6,0.19,0.29,1.1,0.047,67,152,0.9916,3.54,0.59,11.1,"7","1","2"
3313,3312,"white",1,5.9,0.24,0.28,1.3,0.032,36,95,0.98889,3.08,0.64,12.9,"7","1","2"
3314,3313,"white",1,7.3,0.145,0.33,1.1,0.042,14,64,0.99012,3.1,0.37,11.8,"7","1","2"
3315,3314,"white",1,6.6,0.435,0.38,9.2,0.058,66,243,0.99833,3.23,0.54,9.1,"6","1","2"
3316,3315,"white",1,5.8,0.18,0.37,1.2,0.036,19,74,0.98853,3.09,0.49,12.7,"7","1","2"
3317,3316,"white",1,5.8,0.18,0.37,1.1,0.036,31,96,0.98942,3.16,0.48,12,"6","1","2"
3318,3317,"white",1,5.6,0.32,0.32,8.3,0.043,32,105,0.99266,3.24,0.47,11.2,"6","1","2"
3319,3318,"white",1,6.6,0.16,0.35,1.8,0.042,26,105,0.98962,3.19,0.75,12.4,"7","1","2"
3322,3321,"white",1,6,0.26,0.33,4.35,0.04,15,80,0.98934,3.29,0.5,12.7,"6","1","2"
3323,3322,"white",1,5.7,0.26,0.3,1.8,0.039,30,105,0.98995,3.48,0.52,12.5,"7","1","2"
3324,3323,"white",1,7.1,0.17,0.31,1.6,0.037,15,103,0.991,3.14,0.5,12,"6","1","2"
3325,3324,"white",1,6.9,0.17,0.3,2,0.047,13,117,0.99152,3.16,0.51,11.6,"6","1","2"
3326,3325,"white",1,6.8,0.25,0.28,5,0.035,42,126,0.99048,3.12,0.38,12.6,"7","1","2"
3328,3327,"white",1,5.8,0.17,0.36,1.3,0.036,11,70,0.99202,3.43,0.68,10.4,"7","1","2"
3330,3329,"white",1,6.7,0.21,0.34,1.4,0.049,36,112,0.99091,3.02,0.5,11,"6","1","2"
3331,3330,"white",1,6.7,0.23,0.33,8.1,0.048,45,176,0.99472,3.11,0.52,10.1,"6","1","2"
3332,3331,"white",1,6.8,0.23,0.32,8.6,0.046,47,159,0.99452,3.08,0.52,10.5,"6","1","2"
3333,3332,"white",1,6.5,0.22,0.28,3.7,0.059,29,151,0.99177,3.23,0.41,12.1,"7","1","2"
3334,3333,"white",1,5.1,0.165,0.22,5.7,0.047,42,146,0.9934,3.18,0.55,9.9,"6","1","2"
3335,3334,"white",1,6.6,0.425,0.25,2.35,0.034,23,87,0.99082,3.05,0.41,11.4,"6","1","2"
3336,3335,"white",1,6.9,0.38,0.29,13.65,0.048,52,189,0.99784,3,0.6,9.5,"6","1","2"
3337,3336,"white",1,6.9,0.38,0.29,13.65,0.048,52,189,0.99784,3,0.6,9.5,"6","1","2"
3338,3337,"white",1,6.9,0.38,0.29,13.65,0.048,52,189,0.99784,3,0.6,9.5,"6","1","2"
3339,3338,"white",1,7.2,0.27,0.28,15.2,0.046,6,41,0.99665,3.17,0.39,10.9,"6","1","2"
3340,3339,"white",1,7.6,0.17,0.27,4.6,0.05,23,98,0.99422,3.08,0.47,9.5,"6","1","2"
3341,3340,"white",1,6.2,0.3,0.31,1.2,0.048,19,125,0.98999,3.32,0.54,12.6,"6","1","2"
3342,3341,"white",1,7.6,0.17,0.27,4.6,0.05,23,98,0.99422,3.08,0.47,9.5,"6","1","2"
3344,3343,"white",1,6.9,0.36,0.28,13.55,0.048,51,189,0.99782,3,0.6,9.5,"7","1","2"
3345,3344,"white",1,6.9,0.38,0.29,13.65,0.048,52,189,0.99784,3,0.6,9.5,"6","1","2"
3346,3345,"white",1,6.8,0.18,0.24,9.8,0.058,64,188,0.9952,3.13,0.51,10.6,"6","1","2"
3347,3346,"white",1,6.7,0.18,0.24,10.3,0.057,64,185,0.99519,3.12,0.5,10.6,"6","1","2"
3348,3347,"white",1,6.6,0.16,0.21,6.7,0.055,43,157,0.99384,3.15,0.52,10.8,"6","1","2"
3349,3348,"white",1,7.2,0.27,0.28,15.2,0.046,6,41,0.99665,3.17,0.39,10.9,"6","1","2"
3350,3349,"white",1,6.4,0.17,0.27,9.9,0.047,26,101,0.99596,3.34,0.5,9.9,"6","1","2"
3351,3350,"white",1,7.2,0.22,0.28,7.2,0.06,41,132,0.9935,3.08,0.59,11.3,"6","1","2"
3352,3351,"white",1,6,0.22,0.28,1.1,0.034,47,90,0.98862,3.22,0.38,12.6,"6","1","2"
3353,3352,"white",1,6.7,0.36,0.28,8.3,0.034,29,81,0.99151,2.96,0.39,12.5,"6","1","2"
3354,3353,"white",1,6.5,0.43,0.28,11.25,0.032,31,87,0.9922,3.02,0.38,12.4,"6","1","2"
3355,3354,"white",1,5.9,0.2,0.28,12.8,0.038,29,132,0.99426,3.31,0.57,11.8,"7","1","2"
3356,3355,"white",1,5.3,0.32,0.23,9.65,0.026,26,119,0.99168,3.18,0.53,12.2,"6","1","2"
3357,3356,"white",1,6.8,0.2,0.28,12.6,0.048,54,136,0.99556,3.19,0.37,10.7,"6","1","2"
3358,3357,"white",1,6,0.22,0.33,12.2,0.033,25,97,0.99356,3.17,0.42,11.3,"7","1","2"
3359,3358,"white",1,6.7,0.36,0.28,8.3,0.034,29,81,0.99151,2.96,0.39,12.5,"6","1","2"
3360,3359,"white",1,6.5,0.43,0.28,11.25,0.032,31,87,0.9922,3.02,0.38,12.4,"6","1","2"
3361,3360,"white",1,7.1,0.18,0.49,1.3,0.033,12,72,0.99072,3.05,0.53,11.3,"7","1","2"
3362,3361,"white",1,6.4,0.17,0.27,9.9,0.047,26,101,0.99596,3.34,0.5,9.9,"6","1","2"
3363,3362,"white",1,7.2,0.22,0.28,7.2,0.06,41,132,0.9935,3.08,0.59,11.3,"6","1","2"
3364,3363,"white",1,6,0.22,0.28,1.1,0.034,47,90,0.98862,3.22,0.38,12.6,"6","1","2"
3365,3364,"white",1,6,0.2,0.26,1.1,0.033,38,67,0.98954,3.14,0.38,11.5,"6","1","2"
3366,3365,"white",1,7.6,0.2,0.26,4.8,0.033,26,76,0.99076,2.98,0.49,12.3,"7","1","2"
3367,3366,"white",1,6.2,0.3,0.21,1.1,0.032,31,111,0.9889,2.97,0.42,12.2,"6","1","2"
3368,3367,"white",1,6,0.29,0.25,1.4,0.033,30,114,0.98794,3.08,0.43,13.2,"6","1","2"
3369,3368,"white",1,6.6,0.18,0.28,1.7,0.041,53,161,0.99207,3.13,0.45,10.2,"6","1","2"
3370,3369,"white",1,7,0.22,0.28,10.6,0.039,32,117,0.99355,3.05,0.55,11.5,"7","1","2"
3371,3370,"white",1,6,0.29,0.25,1.4,0.033,30,114,0.98794,3.08,0.43,13.2,"6","1","2"
3372,3371,"white",1,6.2,0.3,0.21,1.1,0.032,31,111,0.9889,2.97,0.42,12.2,"6","1","2"
3373,3372,"white",1,5.6,0.15,0.26,5.55,0.051,51,139,0.99336,3.47,0.5,11,"6","1","2"
3374,3373,"white",1,6.9,0.28,0.24,2.1,0.034,49,121,0.98882,2.98,0.43,13.2,"7","1","2"
3376,3375,"white",1,7.8,0.22,0.26,9,0.047,38,132,0.997,3.25,0.53,10.2,"6","1","2"
3377,3376,"white",1,6.6,0.18,0.28,1.7,0.041,53,161,0.99207,3.13,0.45,10.2,"6","1","2"
3378,3377,"white",1,7,0.4,0.25,1.8,0.05,51,189,0.99174,3,0.55,11.4,"6","1","2"
3381,3380,"white",1,6.5,0.28,0.34,3.6,0.04,29,121,0.99111,3.28,0.48,12.1,"7","1","2"
3382,3381,"white",1,6.9,0.19,0.35,6.9,0.045,51,125,0.9933,3.1,0.44,10.7,"7","1","2"
3383,3382,"white",1,6.5,0.28,0.34,3.6,0.04,29,121,0.99111,3.28,0.48,12.1,"7","1","2"
3384,3383,"white",1,6.4,0.22,0.32,4.9,0.046,50,156,0.99316,3.38,0.55,11.2,"6","1","2"
3385,3384,"white",1,6.8,0.23,0.3,6.95,0.044,42,179,0.9946,3.25,0.56,10.6,"6","1","2"
3386,3385,"white",1,6.4,0.32,0.31,1.9,0.037,34,126,0.99,3.06,0.45,11.8,"6","1","2"
3389,3388,"white",1,8.8,0.39,0.35,1.8,0.096,22,80,0.99016,2.95,0.54,12.6,"6","1","2"
3390,3389,"white",1,6.6,0.24,0.3,11.3,0.026,11,77,0.99381,3.13,0.55,12.8,"7","1","2"
3391,3390,"white",1,6.9,0.29,0.3,8.2,0.026,35,112,0.99144,3,0.37,12.3,"6","1","2"
3393,3392,"white",1,6.7,0.38,0.26,9.55,0.036,35,91,0.9919,2.98,0.37,12.4,"6","1","2"
3394,3393,"white",1,8,0.28,0.3,8.4,0.03,35,115,0.99192,2.93,0.42,12.3,"6","1","2"
3397,3396,"white",1,7.4,0.29,0.28,10.2,0.032,43,138,0.9951,3.1,0.47,10.6,"6","1","2"
3398,3397,"white",1,6.3,0.19,0.29,5.5,0.042,44,189,0.99304,3.19,0.47,10.3,"6","1","2"
3400,3399,"white",1,5.6,0.32,0.33,7.4,0.037,25,95,0.99268,3.25,0.49,11.1,"6","1","2"
3401,3400,"white",1,7.7,0.46,0.18,3.3,0.054,18,143,0.99392,3.12,0.51,10.8,"6","1","2"
3403,3402,"white",1,7.7,0.46,0.18,3.3,0.054,18,143,0.99392,3.12,0.51,10.8,"6","1","2"
3405,3404,"white",1,5.8,0.18,0.28,1.3,0.034,9,94,0.99092,3.21,0.52,11.2,"6","1","2"
3406,3405,"white",1,5.8,0.15,0.32,1.2,0.037,14,119,0.99137,3.19,0.5,10.2,"6","1","2"
3407,3406,"white",1,5.6,0.32,0.33,7.4,0.037,25,95,0.99268,3.25,0.49,11.1,"6","1","2"
3409,3408,"white",1,7.1,0.32,0.3,9.9,0.041,63,192,0.99642,3.12,0.49,10.2,"6","1","2"
3411,3410,"white",1,8.9,0.3,0.35,4.6,0.032,32,148,0.99458,3.15,0.45,11.5,"7","1","2"
3412,3411,"white",1,6,0.14,0.17,5.6,0.036,37,127,0.99373,3.05,0.57,9.8,"6","1","2"
3413,3412,"white",1,6.8,0.24,0.29,9.5,0.042,56,157,0.99586,3.11,0.51,10.1,"6","1","2"
3414,3413,"white",1,6.7,0.21,0.48,14.8,0.05,31,195,0.99942,2.95,0.75,8.8,"6","1","2"
3415,3414,"white",1,8.9,0.3,0.35,4.6,0.032,32,148,0.99458,3.15,0.45,11.5,"7","1","2"
3416,3415,"white",1,6.1,0.3,0.3,2.1,0.031,50,163,0.9895,3.39,0.43,12.7,"7","1","2"
3417,3416,"white",1,7.2,0.37,0.4,11.6,0.032,34,214,0.9963,3.1,0.51,9.8,"6","1","2"
3419,3418,"white",1,7.2,0.37,0.4,11.6,0.032,34,214,0.9963,3.1,0.51,9.8,"6","1","2"
3420,3419,"white",1,6.1,0.3,0.3,2.1,0.031,50,163,0.9895,3.39,0.43,12.7,"7","1","2"
3425,3424,"white",1,6.4,0.32,0.27,4.9,0.034,18,122,0.9916,3.36,0.71,12.5,"6","1","2"
3426,3425,"white",1,7.1,0.17,0.4,14.55,0.047,47,156,0.99945,3.34,0.78,9.1,"6","1","2"
3427,3426,"white",1,7.1,0.17,0.4,14.55,0.047,47,156,0.99945,3.34,0.78,9.1,"6","1","2"
3428,3427,"white",1,5.8,0.24,0.26,10.05,0.039,63,162,0.99375,3.33,0.5,11.2,"6","1","2"
3429,3428,"white",1,6.4,0.32,0.27,4.9,0.034,18,122,0.9916,3.36,0.71,12.5,"6","1","2"
3431,3430,"white",1,7.1,0.17,0.4,14.55,0.047,47,156,0.99945,3.34,0.78,9.1,"6","1","2"
3432,3431,"white",1,7.1,0.18,0.39,15.25,0.047,45,158,0.99946,3.34,0.77,9.1,"6","1","2"
3434,3433,"white",1,6.2,0.255,0.27,1.3,0.037,30,86,0.98834,3.05,0.59,12.9,"7","1","2"
3435,3434,"white",1,8.2,0.34,0.29,5.2,0.076,19,92,0.99138,2.95,0.39,12.5,"6","1","2"
3436,3435,"white",1,6.5,0.24,0.28,1.1,0.034,26,83,0.98928,3.25,0.33,12.3,"6","1","2"
3437,3436,"white",1,6.9,0.24,0.23,7.1,0.041,20,97,0.99246,3.1,0.85,11.4,"6","1","2"
3443,3442,"white",1,5.9,0.27,0.27,5,0.035,14,97,0.99058,3.1,0.33,11.8,"7","1","2"
3444,3443,"white",1,6,0.16,0.22,1.6,0.042,36,106,0.9905,3.24,0.32,11.4,"6","1","2"
3447,3446,"white",1,7.3,0.34,0.3,9.4,0.057,34,178,0.99554,3.15,0.44,10.4,"6","1","2"
3448,3447,"white",1,6,0.17,0.29,9.7,0.044,33,98,0.99536,3.12,0.36,9.2,"6","1","2"
3449,3448,"white",1,6.7,0.47,0.29,4.75,0.034,29,134,0.99056,3.29,0.46,13,"7","1","2"
3451,3450,"white",1,6.6,0.21,0.29,5.35,0.029,43,106,0.99112,2.93,0.43,11.5,"7","1","2"
3452,3451,"white",1,6.6,0.21,0.29,5.35,0.029,43,106,0.99112,2.93,0.43,11.5,"7","1","2"
3454,3453,"white",1,5.6,0.34,0.3,6.9,0.038,23,89,0.99266,3.25,0.49,11.1,"6","1","2"
3456,3455,"white",1,7.3,0.23,0.24,0.9,0.031,29,86,0.98926,2.9,0.38,12.2,"6","1","2"
3458,3457,"white",1,6.1,0.105,0.31,1.3,0.037,55,145,0.9912,3.41,0.41,11.1,"7","1","2"
3459,3458,"white",1,5.8,0.32,0.2,2.6,0.027,17,123,0.98936,3.36,0.78,13.9,"7","1","2"
3460,3459,"white",1,7.6,0.22,0.28,12,0.056,68,143,0.9983,2.99,0.3,9.2,"6","1","2"
3461,3460,"white",1,6.8,0.19,0.4,9.85,0.055,41,103,0.99532,2.98,0.56,10.5,"6","1","2"
3463,3462,"white",1,6.8,0.17,0.34,2,0.04,38,111,0.99,3.24,0.45,12.9,"6","1","2"
3464,3463,"white",1,6.2,0.3,0.31,1.6,0.035,40,106,0.98914,3.26,0.39,12.9,"7","1","2"
3466,3465,"white",1,6.8,0.19,0.34,1.9,0.04,41,108,0.99,3.25,0.45,12.9,"6","1","2"
3467,3466,"white",1,6.8,0.17,0.34,2,0.04,38,111,0.99,3.24,0.45,12.9,"6","1","2"
3470,3469,"white",1,7.6,0.22,0.28,12,0.056,68,143,0.9983,2.99,0.3,9.2,"6","1","2"
3472,3471,"white",1,6.8,0.19,0.4,9.85,0.055,41,103,0.99532,2.98,0.56,10.5,"6","1","2"
3473,3472,"white",1,6.7,0.16,0.36,2,0.045,24,131,0.99284,3.3,0.59,10.5,"6","1","2"
3475,3474,"white",1,6.5,0.22,0.19,1.1,0.064,36,191,0.99297,3.05,0.5,9.5,"6","1","2"
3476,3475,"white",1,6.2,0.36,0.45,10.4,0.06,22,184,0.99711,3.31,0.56,9.8,"6","1","2"
3478,3477,"white",1,7.6,0.31,0.24,1.8,0.037,39,150,0.9913,3.05,0.44,11.8,"7","1","2"
3479,3478,"white",1,6.2,0.36,0.45,10.4,0.06,22,184,0.99711,3.31,0.56,9.8,"6","1","2"
3480,3479,"white",1,5.9,0.32,0.28,4.7,0.039,34,94,0.98964,3.22,0.57,13.1,"7","1","2"
3484,3483,"white",1,6.1,0.36,0.26,8.15,0.035,14,88,0.99031,3.06,0.27,13,"7","1","2"
3486,3485,"white",1,7.5,0.21,0.32,4.8,0.056,39,113,0.99393,3.11,0.52,10.2,"7","1","2"
3487,3486,"white",1,6.9,0.28,0.33,1.2,0.039,16,98,0.9904,3.07,0.39,11.7,"6","1","2"
3488,3487,"white",1,6.5,0.22,0.19,1.1,0.064,36,191,0.99297,3.05,0.5,9.5,"6","1","2"
3489,3488,"white",1,7.8,0.2,0.2,1.4,0.036,25,83,0.99088,3.03,0.46,11.7,"6","1","2"
3491,3490,"white",1,7.6,0.31,0.24,1.8,0.037,39,150,0.9913,3.05,0.44,11.8,"7","1","2"
3492,3491,"white",1,8,0.2,0.44,1,0.057,24,111,0.99158,3.09,0.32,11.2,"6","1","2"
3493,3492,"white",1,6,0.28,0.27,15.5,0.036,31,134,0.99408,3.19,0.44,13,"7","1","2"
3494,3493,"white",1,6,0.28,0.27,15.5,0.036,31,134,0.99408,3.19,0.44,13,"7","1","2"
3495,3494,"white",1,6.7,0.24,0.36,8.4,0.042,42,123,0.99473,3.34,0.52,10.9,"6","1","2"
3496,3495,"white",1,6.3,0.22,0.28,2.4,0.042,38,102,0.98998,3.14,0.37,11.6,"7","1","2"
3497,3496,"white",1,6,0.24,0.28,3.95,0.038,61,134,0.99146,3.3,0.54,11.3,"7","1","2"
3498,3497,"white",1,7.7,0.43,1,19.95,0.032,42,164,0.99742,3.29,0.5,12,"6","1","2"
3499,3498,"white",1,6.4,0.3,0.36,2,0.052,18,141,0.99273,3.38,0.53,10.5,"6","1","2"
3500,3499,"white",1,6.1,0.33,0.3,3,0.036,30,124,0.98922,3.31,0.4,13.1,"7","1","2"
3501,3500,"white",1,6,0.28,0.27,15.5,0.036,31,134,0.99408,3.19,0.44,13,"7","1","2"
3502,3501,"white",1,6.7,0.24,0.36,8.4,0.042,42,123,0.99473,3.34,0.52,10.9,"6","1","2"
3504,3503,"white",1,6.9,0.33,0.31,4.2,0.04,21,93,0.9896,3.18,0.48,13.4,"7","1","2"
3505,3504,"white",1,6.5,0.16,0.34,1.4,0.029,29,133,0.99108,3.33,0.64,11.5,"7","1","2"
3506,3505,"white",1,6,0.2,0.32,3,0.031,26,118,0.99134,3.38,0.68,11.2,"7","1","2"
3507,3506,"white",1,7.5,0.33,0.28,4.9,0.042,21,155,0.99385,3.36,0.57,10.9,"6","1","2"
3508,3507,"white",1,7.1,0.36,0.28,2.4,0.036,35,115,0.98936,3.19,0.44,13.5,"7","1","2"
3510,3509,"white",1,6.4,0.26,0.25,10.7,0.046,66,179,0.99606,3.17,0.55,9.9,"6","1","2"
3511,3510,"white",1,7,0.22,0.24,11,0.041,75,167,0.99508,2.98,0.56,10.5,"6","1","2"
3512,3511,"white",1,6.5,0.19,0.28,1.4,0.046,22,90,0.99038,3.18,0.51,11.7,"7","1","2"
3513,3512,"white",1,6.3,0.21,0.31,1.2,0.043,30,117,0.99158,3.49,0.68,11,"6","1","2"
3514,3513,"white",1,7.9,0.35,0.28,12.9,0.032,13,63,0.9932,2.99,0.43,13,"6","1","2"
3515,3514,"white",1,7.7,0.38,0.23,10.8,0.03,28,95,0.99164,2.93,0.41,13.6,"6","1","2"
3516,3515,"white",1,6.8,0.19,0.33,1.3,0.031,22,87,0.98987,3.08,0.62,12.3,"7","1","2"
3517,3516,"white",1,7.2,0.33,0.34,2,0.044,61,171,0.98947,3.25,0.53,13.3,"7","1","2"
3518,3517,"white",1,6.6,0.29,0.29,1.8,0.036,38,102,0.98819,3.08,0.42,13.7,"7","1","2"
3520,3519,"white",1,6.9,0.33,0.62,7.5,0.038,46,132,0.99143,3.23,0.43,13.4,"7","1","2"
3522,3521,"white",1,5.9,0.23,0.24,3.8,0.038,61,152,0.99139,3.31,0.5,11.3,"7","1","2"
3525,3524,"white",1,5.3,0.36,0.27,6.3,0.028,40,132,0.99186,3.37,0.4,11.6,"6","1","2"
3526,3525,"white",1,5.3,0.36,0.27,6.3,0.028,40,132,0.99186,3.37,0.4,11.6,"6","1","2"
3527,3526,"white",1,8.9,0.27,0.28,0.8,0.024,29,128,0.98984,3.01,0.35,12.4,"6","1","2"
3528,3527,"white",1,7.6,0.23,0.29,8.6,0.053,65,146,0.9963,3.11,0.32,9.8,"6","1","2"
3530,3529,"white",1,7.1,0.35,0.27,3.1,0.034,28,134,0.9897,3.26,0.38,13.1,"7","1","2"
3533,3532,"white",1,7.2,0.23,0.46,6.4,0.036,17,85,0.99279,3.1,0.78,11.7,"6","1","2"
3534,3533,"white",1,6.6,0.22,0.3,14.7,0.045,50,136,0.99704,3.14,0.37,10.6,"6","1","2"
3537,3536,"white",1,7.2,0.24,0.28,1.9,0.032,30,92,0.9914,3.1,0.39,10.9,"6","1","2"
3539,3538,"white",1,6.5,0.28,0.25,4.8,0.029,54,128,0.99074,3.17,0.44,12.2,"7","1","2"
3540,3539,"white",1,7.2,0.27,0.31,1.2,0.031,27,80,0.98892,3.03,0.33,12.7,"6","1","2"
3541,3540,"white",1,7.8,0.28,0.25,3.4,0.024,27,99,0.98959,2.98,0.37,13,"6","1","2"
3542,3541,"white",1,8.1,0.26,0.27,4.3,0.03,43,123,0.99212,3.16,0.33,11.2,"6","1","2"
3543,3542,"white",1,6.6,0.23,0.37,8.5,0.036,46,153,0.99576,3.2,0.48,9.4,"6","1","2"
3544,3543,"white",1,6,0.33,0.2,1.8,0.031,49,159,0.9919,3.41,0.53,11,"6","1","2"
3545,3544,"white",1,6,0.33,0.2,1.8,0.031,49,159,0.9919,3.41,0.53,11,"6","1","2"
3546,3545,"white",1,7.3,0.2,0.29,19.5,0.039,69,237,1.00037,3.1,0.48,9.2,"6","1","2"
3547,3546,"white",1,6.6,0.23,0.37,8.5,0.036,46,153,0.99576,3.2,0.48,9.4,"6","1","2"
3548,3547,"white",1,7.3,0.2,0.29,19.9,0.039,69,237,1.00037,3.1,0.48,9.2,"6","1","2"
3549,3548,"white",1,6.2,0.47,0.19,8.3,0.029,24,142,0.992,3.22,0.45,12.3,"6","1","2"
3550,3549,"white",1,6,0.33,0.2,1.8,0.031,49,159,0.9919,3.41,0.53,11,"6","1","2"
3551,3550,"white",1,7.2,0.14,0.32,1.1,0.022,48,116,0.99218,3.04,0.67,10,"6","1","2"
3552,3551,"white",1,5.7,0.22,0.22,16.65,0.044,39,110,0.99855,3.24,0.48,9,"6","1","2"
3553,3552,"white",1,5.7,0.22,0.22,16.65,0.044,39,110,0.99855,3.24,0.48,9,"6","1","2"
3554,3553,"white",1,5.7,0.22,0.22,16.65,0.044,39,110,0.99855,3.24,0.48,9,"6","1","2"
3555,3554,"white",1,8.1,0.2,0.28,0.9,0.023,49,87,0.99062,2.92,0.36,11.1,"6","1","2"
3556,3555,"white",1,5.8,0.14,0.15,6.1,0.042,27,123,0.99362,3.06,0.6,9.9,"6","1","2"
3557,3556,"white",1,4.8,0.21,0.21,10.2,0.037,17,112,0.99324,3.66,0.48,12.2,"7","1","2"
3558,3557,"white",1,8.1,0.2,0.28,0.9,0.023,49,87,0.99062,2.92,0.36,11.1,"6","1","2"
3559,3558,"white",1,5.7,0.22,0.22,16.65,0.044,39,110,0.99855,3.24,0.48,9,"6","1","2"
3561,3560,"white",1,6.6,0.64,0.28,4.4,0.032,19,78,0.99036,3.11,0.62,12.9,"6","1","2"
3563,3562,"white",1,7.6,0.37,0.34,3.2,0.028,42,162,0.9903,3.01,0.33,12.4,"6","1","2"
3565,3564,"white",1,6.6,0.64,0.28,4.4,0.032,19,78,0.99036,3.11,0.62,12.9,"6","1","2"
3566,3565,"white",1,8,0.25,0.27,9.7,0.036,15,85,0.99406,2.99,0.36,11.2,"6","1","2"
3567,3566,"white",1,7.6,0.38,0.28,4.2,0.029,7,112,0.9906,3,0.41,12.6,"6","1","2"
3568,3567,"white",1,6.9,0.26,0.27,4.2,0.031,20,80,0.99089,3.12,0.39,11.5,"6","1","2"
3569,3568,"white",1,7.8,0.15,0.34,1.1,0.035,31,93,0.99096,3.07,0.72,11.3,"7","1","2"
3570,3569,"white",1,8,0.25,0.27,9.7,0.036,15,85,0.99406,2.99,0.36,11.2,"6","1","2"
3571,3570,"white",1,6.9,0.26,0.27,4.2,0.031,20,80,0.99089,3.12,0.39,11.5,"6","1","2"
3573,3572,"white",1,7.6,0.38,0.28,4.2,0.029,7,112,0.9906,3,0.41,12.6,"6","1","2"
3574,3573,"white",1,7.8,0.31,0.4,1.6,0.027,20,87,0.9911,3.15,0.48,11.9,"6","1","2"
3575,3574,"white",1,8.1,0.17,0.21,1.6,0.036,24,119,0.99396,3.18,0.52,10.1,"6","1","2"
3576,3575,"white",1,6.8,0.18,0.28,1.1,0.027,32,112,0.99089,3.15,0.45,11,"7","1","2"
3578,3577,"white",1,7.3,0.23,0.27,2.6,0.035,39,120,0.99138,3.04,0.59,11.3,"7","1","2"
3580,3579,"white",1,7.4,0.25,0.28,7.25,0.028,14,78,0.99238,2.94,0.37,11.5,"7","1","2"
3582,3581,"white",1,7.2,0.26,0.24,7,0.023,19,130,0.99176,3.14,0.49,12.8,"7","1","2"
3583,3582,"white",1,6.3,0.32,0.32,1.5,0.037,12,76,0.98993,3.3,0.46,12.3,"6","1","2"
3584,3583,"white",1,7.7,0.24,0.3,1.4,0.041,15,102,0.9929,3.26,0.53,10.4,"6","1","2"
3585,3584,"white",1,7.4,0.25,0.28,7.25,0.028,14,78,0.99238,2.94,0.37,11.5,"7","1","2"
3586,3585,"white",1,7,0.24,0.35,1,0.032,42,104,0.98988,3.16,0.37,11.7,"7","1","2"
3587,3586,"white",1,5.8,0.28,0.28,4.2,0.044,52,158,0.992,3.35,0.44,10.7,"7","1","2"
3588,3587,"white",1,6.8,0.19,0.71,17.5,0.042,21,114,0.99784,2.85,0.5,9.5,"6","1","2"
3589,3588,"white",1,6.8,0.19,0.71,17.5,0.042,21,114,0.99784,2.85,0.5,9.5,"6","1","2"
3590,3589,"white",1,6.8,0.19,0.71,17.5,0.042,21,114,0.99784,2.85,0.5,9.5,"6","1","2"
3591,3590,"white",1,6.6,0.19,0.35,1.5,0.037,37,107,0.99006,3.18,0.68,12,"7","1","2"
3593,3592,"white",1,5.6,0.28,0.27,3.9,0.043,52,158,0.99202,3.35,0.44,10.7,"7","1","2"
3594,3593,"white",1,5.6,0.28,0.28,4.2,0.044,52,158,0.992,3.35,0.44,10.7,"7","1","2"
3595,3594,"white",1,6.8,0.19,0.32,7.6,0.049,37,107,0.99332,3.12,0.44,10.7,"7","1","2"
3596,3595,"white",1,7.2,0.16,0.29,1,0.031,40,123,0.98958,3.12,0.4,12.1,"7","1","2"
3597,3596,"white",1,6.6,0.17,0.28,1.1,0.034,55,108,0.98939,3,0.52,11.9,"7","1","2"
3598,3597,"white",1,6.6,0.19,0.28,11.8,0.042,54,137,0.99492,3.18,0.37,10.8,"6","1","2"
